pdf_filename,pdf_path,procedure_category,specific_procedure,confidence_score,task_id,task_category,task_subcategory,task_description,timing,frequency,duration,importance_level,prerequisites,contraindications,warning_signs,special_equipment,provider_contact,follow_up_required,notes,is_new_category,enhanced,description_length
[96%] knee-class-brochure.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[96%] knee-class-brochure.pdf,Orthopedic Surgery,Orthopedic Surgery,0.96,[96%] knee-class-brochure_2,Hearing,,Before Y ou Come to the Hospital 6 Things to Do 7 Diet 11 When Y ou Come to the Hospital 18 Y our Surgery and Hospital Stay 19 The Day of Surgery 19 After Surgery 22 Recovering in the Hospital 23 Managing Pain 25 Rehabilitation in the Hospital 29 Do’s and Don’ts 31 Preventing Blood Clots 32 Preparing to Return Home 33 Final Steps: At Home 34 Guidelines for Recovering at Home 34 Preventing Infection 35 Sports Activities 37 Y our New Knee is Different 37 Rehabilitation After T otal Knee Replacement 38 Physical Therapy Exercise Program 39 Sexual Relations 49 Conclusion 50 A Patient’s Guide to T otal Knee Replacement (TKR) Surgery 3Important Telephone Numbers Hospital for Special Surgery Main 212.606.1000 Admitting 212.,,,,medium,,,,,,False,pattern,True,True,725
[96%] knee-class-brochure.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[96%] knee-class-brochure.pdf,Orthopedic Surgery,Orthopedic Surgery,0.96,[96%] knee-class-brochure_3,Insurance,,"Before your admission, please complete the Health Care Proxy form authorizing another person, designated by you, to make decisions with your physician about your care, should this become necessary. 8 ©2015 Hospital for Special Surgery All patients must call the hospital’s pre-surgical information line at 212.606.",,,,high,,,,,,False,pattern,True,True,314
[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,Orthopedic Surgery,Orthopedic Surgery,0.76,[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions_1,Medication Management,,You may remove the pain patch after the first 48 hours of release. Incisions Surgical incisions need to remain dry to prevent infection from occurring. Keep checking the incision frequently for discharge or odors until it is completely healed.,,,,low,,,,,,False,pattern,False,True,243
[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,Orthopedic Surgery,Orthopedic Surgery,0.76,[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions_2,Monitoring,,You may remove the pain patch after the first 48 hours of release. Incisions Surgical incisions need to remain dry to prevent infection from occurring. Keep checking the incision frequently for discharge or odors until it is completely healed.,,,,medium,,,,,,False,pattern,False,True,243
[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,Orthopedic Surgery,Orthopedic Surgery,0.76,[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions_3,Uncategorized,,"Do not let your pet lick their incision, as it may irritate the incision, and cause infection. Licking may also cause the stitches to be pulled out. The same holds true for biting.",,,,low,,,,,,False,pattern,True,True,180
[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,Orthopedic Surgery,Orthopedic Surgery,0.76,[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions_4,Activity Restrictions,,"After the first six weeks you will be asked to begin limited exercise, twice a day, beginning with short regular walks which will be determined at your pet’s six week check-up. You may progressively increase the distance of your walks. These walks should last for a full-month.",,,,low,,,,,,False,pattern,False,True,277
[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,Orthopedic Surgery,Orthopedic Surgery,0.76,[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions_5,Pre-procedure,,"After your pet undergoes a total hip replacement surgery (THR), their post-operative care is critical in terms of comfort, safety and recuperation. By carefully following the instruction listed below, you can aid healing, minimize the risk of complications or requiring additional surgery and speed recovery. These instructions are vital to ensuring your pet’s comfort!",,,,medium,,,,,,False,pattern,True,True,369
[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,Orthopedic Surgery,Orthopedic Surgery,0.76,[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions_6,Activity Restrictions,,"After the first six weeks you will be asked to begin limited exercise, twice a day, beginning with short regular walks which will be determined at your pet’s six week check-up. You may progressively increase the distance of your walks. These walks should last for a full-month.",,,,medium,,,,,,False,pattern,False,True,277
[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions.pdf,Orthopedic Surgery,Orthopedic Surgery,0.76,[76%] 74c2c0dd3edca37b2f2205acd89a6a50post-op-care-instructions_7,Activity Restrictions,,After this time your pet may resume normal activity. The most difficult part of the healing process is when your pet begins to feel better and wants to be active. Stand firm.,,,,low,,,,,,False,pattern,False,True,174
[92%] 5419-2-Bunion-Surgery.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[92%] 5419-2-Bunion-Surgery.pdf,Orthopedic Surgery,Orthopedic Surgery,0.92,[92%] 5419-2-Bunion-Surgery_1,Uncategorized,,You may also have an x -ray of your foot. You may be discharged from further routine follow up at this appointment. What can I do once I am discharged from hospital ?,,,,low,,,,,,False,pattern,False,True,166
[92%] 5419-2-Bunion-Surgery.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[92%] 5419-2-Bunion-Surgery.pdf,Orthopedic Surgery,Orthopedic Surgery,0.92,[92%] 5419-2-Bunion-Surgery_2,Follow-up Care,,You may also have an x -ray of your foot. You may be discharged from further routine follow up at this appointment. What can I do once I am discharged from hospital ?,,,,low,,,,,,True,pattern,False,True,166
[92%] 5419-2-Bunion-Surgery.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[92%] 5419-2-Bunion-Surgery.pdf,Orthopedic Surgery,Orthopedic Surgery,0.92,[92%] 5419-2-Bunion-Surgery_3,Pre-procedure,,"You can reduce the risk of complications by preparing yourself and your foot, as described in our handout 'preparing for foot /ankle surgery'. If you are at particular risk of complication, this wi ll be discussed with you. If you have any general or specific worries, you should ask the doctor treating you who will explain it to you.",,,,medium,,,,,,False,pattern,True,True,335
[92%] 5419-2-Bunion-Surgery.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[92%] 5419-2-Bunion-Surgery.pdf,Orthopedic Surgery,Orthopedic Surgery,0.92,[92%] 5419-2-Bunion-Surgery_4,Wound Care,,"After the operation, your foot will be protected in a bandage which will remain in situ for the next 2 weeks . Your foot will swell following surgery and may be painful. In order to minimise swelling and reduce pain, you will need to keep your foot up after the operation and take regular pain killers(if required) .",,,,medium,,,,,,False,pattern,False,True,316
[92%] 5419-2-Bunion-Surgery.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[92%] 5419-2-Bunion-Surgery.pdf,Orthopedic Surgery,Orthopedic Surgery,0.92,[92%] 5419-2-Bunion-Surgery_5,Pain Management,,For the first two weeks you will need to rest your f oot up most of the time. When the foot is lowered it will throb and swell causing pain. This should be avoided as much as possible.,,,,medium,,,,,,False,pattern,False,True,184
[92%] 5419-2-Bunion-Surgery.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[92%] 5419-2-Bunion-Surgery.pdf,Orthopedic Surgery,Orthopedic Surgery,0.92,[92%] 5419-2-Bunion-Surgery_6,Medication Management,,For the first two weeks you will need to rest your f oot up most of the time. When the foot is lowered it will throb and swell causing pain. This should be avoided as much as possible.,,,,medium,,,,,,False,pattern,False,True,184
[92%] 5419-2-Bunion-Surgery.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[92%] 5419-2-Bunion-Surgery.pdf,Orthopedic Surgery,Orthopedic Surgery,0.92,[92%] 5419-2-Bunion-Surgery_7,Scar Care,,"After surgery, due to scar tissue, your toe may become stiffer. About 6 weeks after surgery i t is important to exercise or mob ilise the toe to reduce the risk of the toe remaining stiff. You will be advised of the exercises and when to begin them at your out-patient appointment.",,,,low,,,,,,False,pattern,True,True,281
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_1,Medication Management,,"Avoid alcohol and dri ving while on these medications. 2. Non -Steroidal Anti -Inflammatories (NSAIDs) (Over the Counter) If you have severe pain, you may take one or two Ibuprofen (Advil or Motrin) or 1 Naproxen (Aleve ) in between dosage of pain medication.",,,,medium,,,,,,False,pattern,True,True,259
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_2,Uncategorized,,Take one adult aspirin (325 mg) daily for 4 weeks starting the day AFTER surgery. Please discontinue NSAIDs once you are on Aspirin. This is to help prevent blood clots af ter surgery.,,,for 4 weeks,medium,,,,,,False,pattern,False,True,184
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_3,Bowel Bladder,,"You may take a stool softener such as Colace. If constipation lasts more than 3 days, you may take over the counter laxatives such as Milk of Magnesia, Bisacodyl, or Miralax).",,,,low,,,,,,False,pattern,True,True,175
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_4,Activity Restrictions,,You may drive following left sided surgery following your first post -operative visit with Dr. Chang. You must be off narcoti c pain medication to safe ly operate a vehicle.,,,,low,,,,,,True,pattern,False,True,173
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_5,Medication Management,,You may drive following left sided surgery following your first post -operative visit with Dr. Chang. You must be off narcoti c pain medication to safe ly operate a vehicle.,,,,high,,,,,,False,pattern,False,True,173
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_6,Work Return,,"Return to Work Your ability to work depends on a number of factors including your level of discomfort and how demanding your job is. If you have any questions or concerns abo ut working, please discuss these issues with Dr. Chang during your first post -op visit.",,,,medium,,,,,,True,pattern,True,True,263
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_7,Hygiene,,"Keep the splint/cast clean and dry until your first postoperative visit with Dr. C hang, approximately 2 weeks after surgery 2. You may shower 2 -3 days after surgery.",,,,medium,,,,splint,,True,pattern,False,True,167
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_8,Hygiene,,"Keep the splint/cast clean and dry until your first postoperative visit with Dr. C hang, approximately 2 weeks after surgery 2. You may shower 2 -3 days after surgery.",,,,low,,,,,,False,pattern,False,True,167
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_9,Equipment Management,,You must keep the splint/cast DRY . Place your leg in a clean plastic bag (or cast bag that you can purchase at a drug store). Securely tape the open end of the bag to your leg.,,,,high,,,,splint,,False,pattern,False,True,177
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_10,Bowel Bladder,,You must sit on a shower bench or a sturdy chair or stool for safety. DO NOT bear weight on your operative l eg (cont.).,,,,high,,,,,,False,pattern,True,True,120
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_11,Hygiene,,Remove the plastic bag covering your leg immediately after showering. 3. Baths/Soaking/Swimming should be avoided for 3 months following surgery.,,,,critical,,,,,,False,pattern,False,True,145
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_12,Pain Management,,After hours : You may call (703) 797 -6980 during non -business hours to reach the answering service. Problems requiring immediate attention are then forwarded to the medical staff.,,,,low,,,,,,False,pattern,False,True,181
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_13,Activity Restrictions,,"You may return to see Dr. Chang 14 -17 days after your surgery. If you have not made your postoperative appointment already , please call (703) 797 -6980.",,,,low,,,,,,True,pattern,False,True,154
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_14,Pain Management,,After hours : You may call (703) 797 -6980 during non -business hours to reach the answering service. Problems requiring immediate attention are then forwarded to the medical staff.,After hours,,,low,,,,,,False,pattern,False,True,181
[90%] Chang-DC-Achilles-Tendon-Repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/[90%] Chang-DC-Achilles-Tendon-Repair.pdf,Orthopedic Surgery,Orthopedic Surgery,0.9,[90%] Chang-DC-Achilles-Tendon-Repair_15,Uncategorized,,Exercises These help prevent complicat ions such as blood clotting in your legs.,,,,medium,,,,,,False,pattern,True,False,80
